year,lat,long,num_flight,num_cancl,r_cancl,num_dely,r_dely,avg_dely
2006,37.70097028,-113.098575,352,7,0.019498607,54,0.153409091,-2.176136364
2006,38.17438889,-85.736,18939,226,0.01179233,7862,0.415122235,11.17693648
2006,38.53396333,-106.9331817,1201,44,0.035341365,307,0.255620316,5.176519567
2006,38.80580556,-104.70025,16632,414,0.024287223,5331,0.320526696,7.705928331
2006,39.45758333,-74.57716667,747,18,0.023529412,172,0.230254351,6.239625167
2006,39.71732917,-86.29438417,37228,387,0.010288449,11530,0.309713119,6.08977114
2006,39.84395194,-89.67761861,1632,118,0.067428571,511,0.313112745,16.84497549
2006,40.03925,-88.27805556,3153,138,0.041932543,759,0.240723121,8.559784332
2006,40.19349528,-76.76340361,7662,205,0.026058218,2289,0.298747063,10.42638998
2006,40.65236278,-75.44040167,5032,156,0.030069391,1375,0.273251192,9.42945151
2006,40.82492611,-115.7916964,1699,25,0.01450116,200,0.117716304,-3.482048264
2006,40.97811528,-124.1086189,3522,142,0.038755459,1390,0.394662124,12.1996025
2006,41.88458833,-91.71087222,8487,340,0.038518183,2805,0.330505479,9.622599269
2006,41.93887417,-72.68322833,32319,561,0.017062044,12180,0.376868096,8.234784492
2006,42.19536389,-89.09721111,567,9,0.015625,149,0.262786596,2.802469136
2006,42.3643475,-71.00517917,127691,3359,0.025631438,47649,0.373158641,10.77600614
2006,42.7787,-84.58735806,4712,169,0.034624052,1231,0.261247878,7.652801358
2006,43.11118694,-76.10631056,12151,205,0.01659113,4005,0.329602502,8.526787919
2006,43.13985778,-89.33751361,12547,398,0.030745462,3839,0.305969554,10.0719694
2006,43.50484139,-114.2965903,2940,120,0.039215686,538,0.182993197,-1.457823129
2006,43.60732417,-110.7377389,3659,81,0.021657754,1178,0.321945887,9.159059852
2006,43.87937972,-91.25653778,1626,53,0.031566409,477,0.293357934,7.427429274
2006,44.12326,-123.2186856,6209,101,0.016006339,1973,0.317764535,5.783701079
2006,44.25740806,-88.51947556,4117,231,0.053127875,1274,0.309448628,12.47461744
2006,44.68839917,-111.1176375,261,3,0.011363636,26,0.099616858,-4.249042146
2006,44.77761917,-89.66677944,1165,63,0.051302932,392,0.336480687,18.39914163
2006,45.77690139,-111.1530072,4731,74,0.015400624,1445,0.305432255,5.143944198
2006,48.79275,-122.5375278,395,14,0.034229829,132,0.334177215,3.544303797
2006,56.80165194,-132.9452781,705,21,0.02892562,290,0.411347518,12.36312057
2006,57.74996778,-152.4938553,558,44,0.073089701,244,0.437275986,5.734767025
2006,58.35496194,-134.5762764,4340,110,0.024719101,1839,0.423732719,11.48479263
2006,59.0454125,-158.5033389,212,5,0.023041475,114,0.537735849,13.30188679
2006,60.49183389,-145.4776503,712,14,0.019283747,202,0.283707865,0.400280899
2006,64.8136775,-147.8596694,4823,107,0.021703854,1588,0.32925565,4.958532034
2006,70.19475583,-148.4651608,537,24,0.042780749,224,0.417132216,8.536312849
1998,29.53369444,-98.46977778,37038,440,0.011740221,10847,0.292861386,5.849154922
1998,29.99338889,-90.25802778,49001,982,0.01964668,14777,0.301565274,6.52594845
1998,30.53316083,-91.14963444,4539,140,0.029920923,1811,0.398986561,5.994271866
1998,30.69141667,-88.24283333,4220,77,0.017919479,1686,0.399526066,7.836018957
1998,32.12758333,-81.20213889,5074,59,0.011494253,1829,0.360465116,8.239653134
1998,33.64044444,-84.42694444,250440,4940,0.019343723,139149,0.555618112,9.423822073
1998,33.93884,-81.11953944,5514,102,0.018162393,2503,0.453935437,9.787631483
1998,34.27061111,-77.90255556,2055,64,0.030202926,477,0.232116788,1.199513382
1998,35.04022222,-106.6091944,35959,361,0.009939427,12969,0.360660753,7.913178898
1998,35.43619444,-82.54180556,1738,45,0.025238362,326,0.187571922,0.937284235
1998,36.08036111,-115.1523333,117987,1390,0.011643784,54332,0.46049141,11.75629519
1998,36.09774694,-79.9372975,14616,430,0.028579024,5084,0.347837986,6.048782157
1998,36.19837222,-95.88824167,18531,235,0.012522647,5591,0.301710647,7.002158545
1998,37.61900194,-122.3748433,133831,6022,0.043059498,70986,0.530415225,15.51705509
1998,38.85208333,-77.03772222,80328,3573,0.042585905,28346,0.352878199,5.245493477
1998,39.04614278,-84.6621725,78828,1792,0.022227735,33291,0.422324555,6.596640788
1998,39.64256778,-106.9176953,1253,27,0.02109375,384,0.306464485,10.8292099
1998,40.49146583,-80.23287083,107506,2666,0.024198526,48380,0.450021394,7.689589418
1998,40.69249722,-74.16866056,116028,4185,0.034813207,52421,0.451796118,11.16785603
1998,40.91631194,-81.44246556,1045,30,0.027906977,185,0.177033493,0.955980861
1998,40.97846583,-85.19514639,1358,68,0.047685835,337,0.248159057,3.968335788
1998,41.06695778,-73.70757444,4219,449,0.096186804,1261,0.298885992,5.262147428
1998,41.7859825,-87.75242444,44968,1025,0.022286,18124,0.403042163,10.5389388
1998,41.979595,-87.90446417,285395,9501,0.032218138,146306,0.51264388,11.21973055
1998,42.21205889,-83.34883583,142396,11017,0.071812689,77630,0.545169808,14.08623838
1998,42.37422778,-122.8734978,1337,22,0.016188374,732,0.54749439,23.32834705
1998,42.93451639,-71.43705583,9237,227,0.02398563,3293,0.356501028,6.539677384
1998,42.94052472,-78.73216667,17484,584,0.032322338,6109,0.34940517,6.5306566
1998,43.51455556,-112.0701667,783,34,0.041615667,214,0.273307791,2.277139208
1998,44.88054694,-93.2169225,127058,9635,0.070486418,59531,0.468534055,11.76377717
1998,45.58872222,-122.5975,54572,1169,0.020971995,20923,0.383401744,8.342098512
1998,64.51220222,-165.4452458,896,38,0.040685225,344,0.383928571,9.436383929
2006,17.70188889,-64.79855556,384,5,0.01285347,154,0.401041667,5.473958333
2006,25.79325,-80.29055556,65405,748,0.011307121,25938,0.396575185,10.97489489
2006,26.22850611,-97.65439389,5769,85,0.014519986,1749,0.303172127,6.994799792
2006,27.39533333,-82.55411111,7429,64,0.008541305,2146,0.28886795,6.63144434
2006,27.77036083,-97.50121528,9008,207,0.022463375,2691,0.298734458,7.843028419
2006,30.1260975,-93.22340361,1348,51,0.03645461,312,0.231454006,4.246290801
2006,30.21208333,-85.68280556,2510,67,0.025999224,1123,0.447410359,18.37011952
2006,31.32737167,-92.54855611,2734,75,0.026699893,842,0.307973665,7.863204097
2006,31.35775,-100.4963056,1747,39,0.021836506,493,0.282198054,5.983400114
2006,31.535515,-84.19447333,1318,51,0.03725347,491,0.372534143,13.51896813
2006,32.38486111,-94.71171,1066,29,0.026484018,176,0.165103189,3.915572233
2006,32.65658333,-114.6059722,3258,91,0.02717229,1333,0.409146716,9.44106814
2006,32.89595056,-97.0372,295661,5502,0.018269176,127397,0.430888754,10.79025641
2006,32.89864639,-80.04050583,11902,428,0.034712084,3857,0.324063183,9.95034448
2006,33.45033444,-88.59136861,815,23,0.027446301,336,0.412269939,11.65030675
2006,33.82921556,-116.5062531,13012,142,0.010795195,4237,0.325622502,7.086228097
2006,34.56771444,-98.41663667,2097,63,0.029166667,356,0.169766333,3.59847401
2006,35.65884306,-117.8295122,960,42,0.041916168,205,0.213541667,0.153125
2006,36.89461111,-76.20122222,19757,405,0.020087293,7419,0.375512477,11.19501949
2006,37.62581722,-120.9544214,2224,127,0.054019566,1141,0.513039568,12.80080935
2006,37.72129083,-122.2207167,73876,918,0.012273712,35836,0.485083112,8.951878824
2006,37.95375861,-107.90848,240,33,0.120879121,75,0.3125,6.916666667
2006,38.94453194,-77.45580972,93778,2232,0.023247578,36686,0.391200495,14.39468745
2006,39.22316,-106.868845,3439,294,0.078757032,1478,0.429776098,13.43646409
2006,39.85840806,-104.6670019,228063,4413,0.018982605,101109,0.443338025,10.251869
2006,40.27669111,-74.81346833,49,2,0.039215686,16,0.326530612,7.428571429
2006,41.26389889,-72.8871,3,0,0,0,0,-3.666666667
2006,41.30251861,-95.89417306,22753,313,0.013569756,7665,0.336878653,8.150134048
2006,41.41089417,-81.84939667,85305,1116,0.012913528,25073,0.29392181,6.973389602
2006,41.53493306,-93.66068222,13066,363,0.027031052,4209,0.322133782,9.171360784
2006,41.72399917,-71.42822111,26139,439,0.01651742,9334,0.357090937,8.436627262
2006,42.88081972,-85.52276778,15956,305,0.018756534,4492,0.281524192,6.434131361
2006,44.48507333,-88.12959,7396,316,0.040975104,2177,0.294348296,9.608031368
2006,46.91934889,-96.81498889,4759,129,0.026391162,1197,0.251523429,6.660432864
2006,58.42438139,-135.7073814,81,4,0.047058824,34,0.419753086,6.49382716
2006,60.77977639,-161.8379975,1096,49,0.04279476,561,0.511861314,10.56660584
1998,21.15288583,-157.0962561,0,1,1,0,NULL,NULL
1998,26.07258333,-80.15275,40927,443,0.010708243,15206,0.37153957,8.690913089
1998,26.68316194,-80.09559417,21764,261,0.01185017,8920,0.40985113,7.383477302
1998,29.64541861,-95.27888889,55725,1397,0.024456427,22776,0.4087214,10.07081202
1998,30.47330556,-87.18744444,6355,167,0.025605642,1825,0.287175452,3.974193548
1998,32.30064417,-86.39397611,1842,64,0.033578174,515,0.279587405,3.407709012
1998,32.84711389,-96.85177222,47055,1180,0.024463564,17730,0.376793114,8.874806078
1998,33.67565861,-117.8682225,33925,758,0.021855088,12049,0.355165807,6.094325718
1998,33.67975,-78.92833333,2352,56,0.023255814,733,0.31164966,3.197704082
1998,33.94253611,-118.4080744,178752,5326,0.028933387,85057,0.475838033,9.782424812
1998,34.056,-117.6011944,34671,739,0.020869811,12112,0.349340948,7.966484959
1998,34.42621194,-119.8403733,1389,41,0.028671329,934,0.672426206,25.70914327
1998,35.04241667,-89.97666667,48070,3301,0.064258044,19975,0.415539838,8.878988974
1998,35.39308833,-97.60073389,19834,258,0.012840932,6200,0.312594535,6.341030554
1998,36.12447667,-86.67818222,50408,809,0.015795537,16063,0.318659737,7.217822568
1998,36.47521417,-82.40742056,1350,54,0.038461538,340,0.251851852,2.028148148
1998,36.5869825,-121.8429478,699,23,0.031855956,435,0.622317597,15.29327611
1998,37.50516667,-77.31966667,14586,521,0.034487324,5315,0.364390511,6.23762512
1998,39.17540167,-76.66819833,68919,1064,0.015203692,26440,0.383638764,7.663285886
1998,39.49857611,-119.7680647,25943,328,0.01248525,9504,0.366341595,9.543807578
1998,39.87195278,-75.24114083,108491,3508,0.031321708,55177,0.508585966,10.33464527
1998,39.99798528,-82.89188278,38657,1080,0.0271787,13027,0.33698942,7.933569599
1998,40.48118028,-107.2176597,632,10,0.015576324,180,0.284810127,5.931962025
1998,41.25305194,-70.06018139,20,2,0.090909091,9,0.45,26.85
1998,41.44852639,-90.50753917,1661,50,0.029222677,257,0.154726069,4.363034317
1998,41.58680556,-83.80783333,1845,50,0.026385224,397,0.215176152,2.708943089
1998,41.70895361,-86.31847417,3208,148,0.044100119,804,0.250623441,2.771508728
1998,42.20848278,-75.97961361,1013,33,0.031548757,370,0.365251728,4.858835143
1998,42.94722222,-87.89658333,14511,759,0.049705305,3927,0.270622287,5.055819723
1998,42.96550333,-83.74345639,1277,113,0.081294964,452,0.353954581,5.618637431
1998,43.11886611,-77.67238389,14160,451,0.030867155,4589,0.324081921,7.356426554
1998,43.58135111,-96.74170028,3697,185,0.047655848,883,0.238842305,5.938598864
1998,43.90882639,-92.49798722,2136,143,0.062746819,296,0.138576779,2.641385768
1998,44.80744444,-68.82813889,1080,15,0.01369863,94,0.087037037,-0.699074074
1998,46.84209028,-92.19364861,1102,143,0.114859438,305,0.27676951,5.756805808
1998,57.04713806,-135.3615983,1316,7,0.005291005,409,0.310790274,7.652735562
1998,58.67680167,-156.6492175,419,12,0.027842227,134,0.319809069,6.00477327
2006,18.43941667,-66.00183333,24926,257,0.010205297,7565,0.303498355,7.10571291
2006,25.90683333,-97.42586111,2270,44,0.019014693,552,0.243171806,6.055066079
2006,27.97547222,-82.53325,75519,427,0.005622416,26475,0.350574028,8.183490247
2006,30.19453278,-97.66987194,44152,440,0.009867241,16166,0.366144229,7.938575829
2006,30.48325,-86.5254,6284,153,0.023768836,2095,0.333386378,10.380331
2006,30.49405556,-81.68786111,31306,311,0.00983648,10253,0.327509104,8.415511404
2006,31.94252778,-102.2019139,8442,124,0.014475835,2904,0.343994314,7.599147122
2006,32.31116667,-90.07588889,11084,179,0.015892746,4023,0.362955612,9.287441357
2006,32.51633333,-84.93886111,1260,75,0.056179775,512,0.406349206,12.07222222
2006,32.73355611,-117.1896567,91757,1219,0.01311091,33966,0.370173393,6.624911451
2006,33.56294306,-86.75354972,18874,287,0.014978341,6784,0.359436262,9.694606337
2006,34.20080083,-119.2072164,1557,51,0.031716418,440,0.282594733,1.811817598
2006,34.26810833,-88.769895,711,38,0.050734312,187,0.263009845,6.289732771
2006,34.82916444,-77.61213778,58,4,0.064516129,17,0.293103448,12.65517241
2006,34.89566722,-82.21885833,10855,337,0.030110793,3295,0.303546753,10.51718102
2006,34.89924833,-120.4575825,1715,41,0.023348519,585,0.341107872,4.521282799
2006,35.03526833,-85.20378778,4570,134,0.028486395,1181,0.258424508,8.13107221
2006,35.23705806,-120.6423931,6783,147,0.021212121,1976,0.291316527,8.054400708
2006,35.32807944,-77.61552611,690,17,0.024045262,238,0.344927536,16.87826087
2006,35.43359806,-119.0567681,5624,108,0.018841591,1716,0.30512091,6.683677098
2006,35.87763889,-78.78747222,56850,1167,0.020114794,21292,0.374529464,11.26849604
2006,37.24432611,-93.38685806,8971,302,0.03256767,3153,0.351465834,13.54274886
2006,37.32546833,-79.97542833,4039,145,0.034655832,1447,0.358256994,15.82668977
2006,37.36186194,-121.9290089,60408,753,0.012311767,23147,0.383177725,6.682359952
2006,38.03799139,-87.53062667,3832,178,0.044389027,1283,0.334812109,9.51591858
2006,38.69542167,-121.5907669,53294,541,0.010049224,21518,0.403760273,7.831969828
2006,38.74768694,-90.35998972,63333,994,0.015452298,22842,0.360665056,8.722309065
2006,40.63975111,-73.77892556,108435,1932,0.017505233,47046,0.433863605,12.58760548
2006,40.66424333,-89.69330556,4437,227,0.048670669,1594,0.359251747,12.6312824
2006,40.77724306,-73.87260917,122741,4718,0.037015825,45360,0.369558664,11.41853985
2006,40.7952425,-73.10021194,11718,173,0.014548818,4737,0.404249872,8.605649428
2006,40.851206,-77.846302,996,11,0.010923535,139,0.139558233,-0.937751004
2006,41.50409361,-74.10483833,1080,39,0.034852547,477,0.441666667,14.42407407
2006,41.78015722,-124.2365333,962,47,0.046580773,376,0.390852391,16.56652807
2006,42.40295944,-90.70916722,1347,63,0.044680851,402,0.29844098,7.652561247
2006,43.53291472,-84.07964722,2956,147,0.04737351,724,0.244925575,9.007780785
2006,43.64616667,-70.30875,7296,255,0.033770362,2974,0.407620614,15.17064145
2006,45.8076625,-108.5428611,4630,62,0.013213981,1401,0.302591793,4.094384449
2006,46.60681806,-111.9827503,1623,18,0.010968921,355,0.218730746,-0.157116451
2006,47.48200194,-111.3706853,3416,82,0.023441967,562,0.164519906,-2.143735363
2006,47.949255,-97.17611111,803,15,0.018337408,147,0.183063512,5.358655044
2006,48.31140472,-114.2550694,2612,26,0.009855951,694,0.265696784,2.643568147
1998,26.17583333,-98.23861111,3144,25,0.007888924,731,0.232506361,4.361641221
1998,28.10275,-80.64580556,2392,19,0.007880547,647,0.27048495,1.769648829
1998,28.42888889,-81.31602778,90857,1171,0.012724388,32015,0.352366906,6.453812034
1998,33.369955,-81.96449611,1849,58,0.030414263,738,0.399134667,5.824229313
1998,33.66363889,-101.8227778,6544,119,0.017859823,1774,0.27108802,5.98242665
1998,34.20061917,-118.3584969,27421,674,0.023990034,9691,0.353415266,9.674227782
1998,34.99147222,-78.88,1421,49,0.033333333,224,0.157635468,0.365939479
1998,35.2193725,-101.7059272,4797,50,0.010315659,1306,0.272253492,6.909318324
1998,37.64995889,-97.43304583,7239,238,0.031830948,1431,0.197679237,5.699820417
1998,37.85830556,-80.39947222,66,10,0.131578947,10,0.151515152,0.242424242
1998,38.03697222,-84.60538889,3847,89,0.022611789,1325,0.344424227,9.542240707
1998,39.90237583,-84.219375,10249,304,0.028806974,2630,0.256610401,4.290955215
1998,41.33814944,-75.7242675,1752,43,0.023955432,431,0.246004566,1.850456621
1998,42.08202139,-80.17621556,1380,22,0.015691869,378,0.273913043,2.616666667
1998,42.234875,-85.5520575,1430,130,0.083333333,386,0.26993007,4.911188811
1998,42.49102778,-76.45844444,1296,29,0.021886792,291,0.224537037,0.888117284
1998,43.56444444,-116.2227778,11537,120,0.010294244,3821,0.331195285,7.814249805
1998,44.04532139,-103.0573708,1028,93,0.082961641,261,0.253891051,5.865758755
1998,44.47300361,-73.1503125,2681,57,0.020818115,1069,0.398731816,7.602387169
1998,46.26468028,-119.1190292,1430,26,0.017857143,388,0.271328671,0.704895105
1998,48.25937778,-101.2803339,1007,77,0.07103321,200,0.198609732,1.782522344
1998,56.48432583,-132.3698242,701,25,0.034435262,235,0.335235378,12.55777461
1998,59.50336056,-139.6602261,717,9,0.012396694,212,0.29567643,9.105997211
1998,66.88467694,-162.5985497,843,51,0.05704698,349,0.413997628,10.58956109
1998,71.2854475,-156.7660019,883,63,0.066596195,267,0.302378256,7.284258211
2006,18.49486111,-67.12944444,1250,4,0.003189793,269,0.2152,3.9144
2006,24.55611111,-81.75955556,983,14,0.014042126,490,0.498474059,17.31129196
2006,26.15247222,-81.77544444,784,12,0.015075377,254,0.323979592,7.887755102
2006,29.53369444,-98.46977778,42382,474,0.011060295,14836,0.350054268,6.861403426
2006,29.99338889,-90.25802778,29624,275,0.009197632,10625,0.358661896,8.648561977
2006,30.53316083,-91.14963444,11180,339,0.029429638,4060,0.363148479,11.07352415
2006,30.69141667,-88.24283333,5411,151,0.027148508,1676,0.30973942,7.956015524
2006,30.7825,-83.27672222,1110,36,0.031413613,455,0.40990991,15.2981982
2006,32.12758333,-81.20213889,12956,292,0.022041063,4850,0.374343933,11.71302871
2006,33.64044444,-84.42694444,401347,6624,0.016236448,203202,0.506300035,14.21845685
2006,33.93884,-81.11953944,11023,337,0.029665493,4261,0.386555384,15.92016692
2006,34.27061111,-77.90255556,3349,68,0.019900498,1190,0.355329949,9.715437444
2006,35.04022222,-106.6091944,36872,392,0.010519536,13682,0.371067477,7.18591343
2006,35.43619444,-82.54180556,2986,95,0.030834145,1204,0.403215003,16.09578031
2006,35.74114639,-81.38954889,37,5,0.119047619,10,0.27027027,6.351351351
2006,36.08036111,-115.1523333,183124,1609,0.008709868,90137,0.492218388,11.29878115
2006,36.09774694,-79.9372975,13630,433,0.030790016,4622,0.339104916,12.39258988
2006,36.19837222,-95.88824167,21318,380,0.017513135,7971,0.373909372,9.060418426
2006,37.09058333,-113.5930556,3439,8,0.002320859,799,0.232334981,0.853154987
2006,37.61900194,-122.3748433,129483,2361,0.017907527,55483,0.428496405,11.33486249
2006,38.85208333,-77.03772222,92164,2495,0.026357768,30958,0.33590122,7.080508658
2006,39.04614278,-84.6621725,124864,1816,0.014335333,37537,0.300623078,6.266914403
2006,39.64256778,-106.9176953,2939,70,0.023263543,829,0.282068731,9.493024838
2006,39.67872222,-75.60652778,297,13,0.041935484,122,0.410774411,13.94276094
2006,39.79538278,-121.8584231,1234,41,0.032156863,534,0.43273906,15.28606159
2006,40.49146583,-80.23287083,46608,847,0.017848488,16341,0.350605046,9.334234466
2006,40.50898361,-122.2934019,1974,70,0.034246575,800,0.40526849,13.2639311
2006,40.69249722,-74.16866056,153734,4557,0.02878875,69256,0.450492409,15.5078187
2006,40.91631194,-81.44246556,9317,190,0.019985274,2808,0.301384566,9.529891596
2006,40.97846583,-85.19514639,4855,228,0.0448554,1543,0.317816684,11.44984552
2006,41.06695778,-73.70757444,6693,290,0.041529429,2749,0.410727626,12.91110115
2006,41.7859825,-87.75242444,99718,1122,0.011126537,49956,0.500972743,14.05710102
2006,41.979595,-87.90446417,360821,12915,0.034556478,177783,0.492717996,17.71121692
2006,42.21205889,-83.34883583,126393,1934,0.015070874,56063,0.443560957,10.10264018
2006,42.37422778,-122.8734978,6098,119,0.019141065,2645,0.43374877,11.25090194
2006,42.93451639,-71.43705583,20997,263,0.012370649,7495,0.356955756,10.09629947
2006,42.94052472,-78.73216667,26881,559,0.02037172,10874,0.404523641,11.86659722
2006,43.51455556,-112.0701667,2722,30,0.010901163,541,0.198750918,-0.279206466
2006,44.88054694,-93.2169225,125260,1238,0.009786716,48294,0.385550056,7.931095322
2006,45.58872222,-122.5975,57311,446,0.007722008,20044,0.349740887,6.082008689
2006,46.353639,-87.395361,936,47,0.047812818,246,0.262820513,13.54380342
2006,64.51220222,-165.4452458,1046,47,0.043000915,495,0.473231358,10.6166348